ID,SAMPLE_NUM,BAT,TEMP,PH,DO,LATITUD,LONGITUD,COND,ORP,DATE
"SW1,244.0,38.0,31.4,9.9,122.3,0.0,0.0,1264.8,-0.061,""2021-06-11 16:02:09.202777"""
"SW1,245.0,38.0,31.41,9.9,120.6,0.0,0.0,1261.8,-0.061,""2021-06-11 16:02:30.764835"""
"SW1,246.0,38.0,31.38,9.95,123.8,0.0,0.0,1265.6,-0.061,""2021-06-11 16:02:46.828700"""
"SW1,248.0,38.0,31.39,9.97,123.6,0.0,0.0,1263.0,-0.061,""2021-06-11 16:03:32.446609"""
"SW1,249.0,38.0,31.4,9.94,121.3,0.0,0.0,1263.6,-0.061,""2021-06-11 16:03:57.029179"""
"SW1,250.0,38.0,31.43,9.95,117.9,0.0,0.0,1263.3,-0.061,""2021-06-11 16:04:24.620606"""
"SW1,251.0,38.0,31.44,9.98,121.9,0.0,0.0,1263.1,-0.061,""2021-06-11 16:04:45.694445"""
"SW1,252.0,38.0,31.45,9.97,122.7,0.0,0.0,1262.2,-0.061,""2021-06-11 16:05:14.266987"""
"SW1,253.0,38.0,31.44,9.99,122.6,0.0,0.0,1262.6,-0.061,""2021-06-11 16:05:28.326315"""
"SW1,254.0,38.0,31.43,9.95,122.9,0.0,0.0,1260.9,-0.061,""2021-06-11 16:05:42.882650"""
